CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
11118  2000700000000180,90,11118  290,000000047126,2
11118  2000700000000180,91,11118  291,000000047127,2
11118  2000700000000180,131,11118  2131,000000047128,2
11118  2000700000000180,132,11118  2132,000000047129,2
11118  2000700000000180,133,11118  2133,000000047130,2
11118  2000700000000180,135,11118  2135,000000047131,2
11118  2000700000000180,136,11118  2136,000000047132,2
11118  2000700000000180,141,11118  2141,000000047133,2
11118  2000700000000180,147,11118  2147,000000047134,2
11118  2000700000000180,166A,11118  2166A,000000047135,2
11118  2000700000000180,169,11118  2169,000000047136,2
11118  2000700000000180,172,11118  2172,000000047137,2
11118  2000700000000180,174,11118  2174,000000047138,2
11118  2000700000000180,175,11118  2175,000000047139,2
11118  2000700000000180,191,11118  2191,000000047140,2
11118  2000700000000180,196A,11118  2196A,000000047141,2
11118  2000700000000180,197,11118  2197,000000047142,2
11118  2000700000000180,198,11118  2198,000000047143,2
11118  2000700000000180,207,11118  2207,000000047144,2
11118  2000700000000180,208,11118  2208,000000047145,2
11118  2000700000000180,209,11118  2209,000000047146,2
11118  2000700000000180,212,11118  2212,000000047147,2
11118  2000700000000180,214,11118  2214,000000047148,2
11118  2000700000000180,215,11118  2215,000000047149,2
11118  2000700000000180,217,11118  2217,000000047150,2
11118  2000700000000180,218,11118  2218,000000047151,2
11118  2000700000000180,249,11118  2249,000000047152,2
11118  2000700000000180,257,11118  2257,000000047153,2
11118  2000700000000180,258,11118  2258,000000047154,2
11118  2000700000000180,259,11118  2259,000000047155,2
11118  2000700000000180,261,11118  2261,000000047156,2
11118  2000700000000180,270,11118  2270,000000047157,2
11118  2000700000000180,273,11118  2273,000000047158,2
11118  2000700000000180,277,11118  2277,000000047159,2
11118  2000700000000180,284,11118  2284,000000047160,2
11118  2000700000000180,285,11118  2285,000000047161,2
11118  2000700000000180,286,11118  2286,000000047162,2
11118  2000700000000180,287,11118  2287,000000047163,2
11118  2000700000000180,289,11118  2289,000000047164,2
11118  2000700000000180,314A,11118  2314A,000000047165,2
11118  2000700000000180,324,11118  2324,000000047166,2
11118  2000700000000180,325,11118  2325,000000047167,2
11118  2000700000000180,327,11118  2327,000000047168,2
11118  2000700000000180,330,11118  2330,000000047169,2
11118  2000700000000180,331,11118  2331,000000047170,2
11118  2000700000000180,332,11118  2332,000000047171,2
11118  2000700000000180,333,11118  2333,000000047172,2
11118  2000700000000180,351,11118  2351,000000047173,2
11118  2000700000000180,352,11118  2352,000000047174,2
11118  2000700000000180,353,11118  2353,000000047175,2
11118  2000700000000180,358,11118  2358,000000047176,2
11118  2000700000000180,361,11118  2361,000000047177,2
11118  2000700000000180,362,11118  2362,000000047178,2
11118  2000700000000180,365,11118  2365,000000047179,2
11118  2000700000000180,382,11118  2382,000000047180,2
11118  2000700000000180,384,11118  2384,000000047181,2
11118  2000750000000184,395,11118  2395,000000047243,2
11118  2000750000000184,396,11118  2396,000000047244,2
11118  2000750000000184,397,11118  2397,000000047245,2
11118  2000750000000184,413,11118  2413,000000047246,2
11118  2000750000000184,417,11118  2417,000000047247,2
11118  2000750000000184,418,11118  2418,000000047248,2
11118  2000750000000184,419,11118  2419,000000047249,2
11118  2000750000000184,426B,11118  2426B,000000047250,2
11118  2000750000000184,435,11118  2435,000000047251,2
11118  2000750000000184,446,11118  2446,000000047252,2
11118  2000750000000184,448,11118  2448,000000047253,2
11118  2000750000000184,450,11118  2450,000000047254,2
11118  2000750000000184,451,11118  2451,000000047255,2
11118  2000750000000184,454,11118  2454,000000047256,2
11118  2000750000000184,456,11118  2456,000000047257,2
11118  2000750000000184,462,11118  2462,000000047258,2
11118  2000750000000184,468,11118  2468,000000047259,2
11118  2000750000000184,471,11118  2471,000000047260,2
11118  2000750000000184,472,11118  2472,000000047261,2
11118  2000750000000184,476,11118  2476,000000047262,2
11118  2000750000000184,480,11118  2480,000000047263,2
11118  2000750000000184,483,11118  2483,000000047264,2
11118  2000750000000184,492,11118  2492,000000047265,2
11118  2000750000000184,496,11118  2496,000000047266,2
11118  2000750000000184,498,11118  2498,000000047267,2
11118  2000750000000184,499,11118  2499,000000047268,2
11118  2000750000000184,509,11118  2509,000000047269,2
11118  2000750000000184,511,11118  2511,000000047270,2
11118  2000750000000184,513,11118  2513,000000047271,2
11118  2000750000000184,515,11118  2515,000000047272,2
11118  2000750000000184,516,11118  2516,000000047273,2
11118  2000750000000184,521,11118  2521,000000047274,2
11118  2000750000000184,523,11118  2523,000000047275,2
11118  2000750000000184,525,11118  2525,000000047276,2
11118  2000750000000184,529,11118  2529,000000047277,2
11118  2000750000000184,530,11118  2530,000000047278,2
11118  2000750000000184,531,11118  2531,000000047279,2
11118  2000750000000184,534,11118  2534,000000047280,2
11118  2000750000000184,535,11118  2535,000000047281,2
11118  2000750000000184,537,11118  2537,000000047282,2
11118  2000750000000184,551,11118  2551,000000047283,2
11118  2000750000000184,556,11118  2556,000000047284,2
11118  2000750000000184,565,11118  2565,000000047285,2
11118  2000750000000184,568,11118  2568,000000047286,2
11118  2000750000000184,571,11118  2571,000000047287,2
11118  2000750000000184,572,11118  2572,000000047288,2
11118  2000750000000184,577,11118  2577,000000047289,2
11118  2000750000000184,580,11118  2580,000000047290,2
11118  2000750000000184,581,11118  2581,000000047291,2
11118  2000750000000184,583,11118  2583,000000047292,2
11118  2000750000000184,584,11118  2584,000000047293,2
11118  2000750000000184,585,11118  2585,000000047294,2
11118  2000750000000184,588,11118  2588,000000047295,2
11118  2000750000000184,589,11118  2589,000000047296,2
11118  2000750000000184,592,11118  2592,000000047297,2
11118  2000750000000184,602,11118  2602,000000047298,2
11118  2000750000000184,605,11118  2605,000000047299,2
11118  2000750000000184,606,11118  2606,000000047300,2
11118  2000750000000184,607,11118  2607,000000047301,2
11118  2000750000000184,608,11118  2608,000000047302,2
11118  2000750000000184,609,11118  2609,000000047303,2
11118  2000750000000184,619,11118  2619,000000047304,2
11118  2000750000000184,620,11118  2620,000000047305,2
11118  2000750000000184,621,11118  2621,000000047306,2
11118  2000750000000184,623,11118  2623,000000047307,2
11118  2000750000000184,624,11118  2624,000000047308,2
11118  2000750000000184,625,11118  2625,000000047309,2
11118  2000750000000184,626,11118  2626,000000047310,2
11118  2000750000000184,627,11118  2627,000000047311,2
11118  2000750000000184,628,11118  2628,000000047312,2
11118  2000750000000184,631,11118  2631,000000047313,2
11118  2000750000000184,634,11118  2634,000000047314,2
11118  2000750000000184,636,11118  2636,000000047315,2
11118  2000750000000184,637,11118  2637,000000047316,2
11118  2000750000000184,644,11118  2644,000000047317,2
11118  2000750000000184,645,11118  2645,000000047318,2
11118  2000750000000184,651,11118  2651,000000047319,2
11118  2000750000000184,652,11118  2652,000000047320,2
11118  2000750000000184,653,11118  2653,000000047321,2
11118  2000750000000184,654,11118  2654,000000047322,2
11118  2000750000000184,655,11118  2655,000000047323,2
11118  2000750000000184,658,11118  2658,000000047324,2
11118  2000750000000184,662,11118  2662,000000047325,2
11118  2000750000000184,663,11118  2663,000000047326,2
11118  2000750000000184,664,11118  2664,000000047327,2
11118  2000750000000184,666,11118  2666,000000047328,2
11118  2000750000000184,673,11118  2673,000000047329,2
11118  2000750000000184,679,11118  2679,000000047330,2
11118  2000750000000184,687,11118  2687,000000047331,2
11118  2000750000000184,688,11118  2688,000000047332,2
11118  2000750000000184,690,11118  2690,000000047333,2
11118  2000750000000184,697,11118  2697,000000047334,2
11118  2000750000000184,698,11118  2698,000000047335,2
11118  2000750000000184,699,11118  2699,000000047336,2
11118  2000750000000184,713,11118  2713,000000047337,2
11118  2000750000000184,717,11118  2717,000000047338,2
11118  2000750000000184,723,11118  2723,000000047339,2
11118  2000750000000184,724,11118  2724,000000047340,2
11118  2000750000000184,726,11118  2726,000000047341,2
11118  2000750000000184,729,11118  2729,000000047342,2
11118  2000750000000184,739,11118  2739,000000047343,2
11118  2000750000000184,739B,11118  2739B,000000047344,2
11118  2000750000000184,739C,11118  2739C,000000047345,2
11118  2000750000000184,739A,11118  2739A,000000047346,2
11118  2000750000000184,741,11118  2741,000000047347,2
11118  2000750000000184,742,11118  2742,000000047348,2
11118  2000750000000184,749,11118  2749,000000047349,2
11118  2000750000000184,752,11118  2752,000000047350,2
11118  2000750000000184,753,11118  2753,000000047351,2
11118  2000750000000184,755,11118  2755,000000047352,2
11118  2000750000000184,756,11118  2756,000000047353,2
11118  2000750000000184,761,11118  2761,000000047354,2
11118  2000750000000184,764,11118  2764,000000047355,2
11118  2000750000000184,765,11118  2765,000000047356,2
11118  2000750000000184,771,11118  2771,000000047357,2
11122  2000700000000219,7,11122  27,000000048338,2
11122  2000700000000219,15,11122  215,000000048339,2
11122  2000700000000219,26,11122  226,000000048340,2
11122  2000700000000219,42,11122  242,000000048341,2
11122  2000700000000219,47,11122  247,000000048342,2
11122  2000700000000219,62,11122  262,000000048343,2
11122  2000700000000219,66,11122  266,000000048344,2
11122  2000700000000219,69,11122  269,000000048345,2
11122  2000700000000219,69A,11122  269A,000000048346,2
11122  2000700000000219,77,11122  277,000000048347,2
11122  2000700000000219,85,11122  285,000000048348,2
11122  2000700000000219,86,11122  286,000000048349,2
11122  2000700000000219,91,11122  291,000000048350,2
11122  2000700000000219,100,11122  2100,000000048351,2
11122  2000700000000219,108,11122  2108,000000048352,2
11122  2000700000000219,108B,11122  2108B,000000048353,2
11122  2000700000000219,108C,11122  2108C,000000048354,2
11122  2000700000000219,108A,11122  2108A,000000048355,2
11122  2000700000000219,115,11122  2115,000000048356,2
11122  2000700000000219,119,11122  2119,000000048357,2
11122  2000700000000219,119A,11122  2119A,000000048358,2
11122  2000700000000219,122,11122  2122,000000048359,2
11122  2000700000000219,125,11122  2125,000000048360,2
11122  2000700000000219,131,11122  2131,000000048361,2
11122  2000700000000219,133,11122  2133,000000048362,2
11122  2000700000000219,134,11122  2134,000000048363,2
11122  2000700000000219,135,11122  2135,000000048364,2
11122  2000700000000219,136,11122  2136,000000048365,2
11122  2000700000000219,137,11122  2137,000000048366,2
11122  2000700000000219,149,11122  2149,000000048367,2
11122  2000700000000219,165,11122  2165,000000048368,2
11122  2000700000000219,167,11122  2167,000000048369,2
11122  2000700000000219,168,11122  2168,000000048370,2
11122  2000700000000219,186,11122  2186,000000048371,2
11122  2000700000000219,189,11122  2189,000000048372,2
11122  2000700000000219,198,11122  2198,000000048373,2
11122  2000700000000219,227,11122  2227,000000048374,2
11122  2000700000000219,235,11122  2235,000000048375,2
11122  2000700000000219,249,11122  2249,000000048376,2
11122  2000700000000219,272,11122  2272,000000048377,2
11122  2000700000000219,272A,11122  2272A,000000048378,2
11122  2000700000000219,273,11122  2273,000000048379,2
11122  2000700000000219,279,11122  2279,000000048380,2
11122  2000700000000219,280,11122  2280,000000048381,2
11122  2000700000000219,286,11122  2286,000000048382,2
11122  2000700000000219,289,11122  2289,000000048383,2
11122  2000700000000219,294,11122  2294,000000048384,2
11122  2000700000000219,295,11122  2295,000000048385,2
11122  2000700000000219,300,11122  2300,000000048386,2
11122  2000700000000219,301,11122  2301,000000048387,2
11122  2000700000000219,302,11122  2302,000000048388,2
11122  2000700000000219,305,11122  2305,000000048389,2
11122  2000700000000219,309,11122  2309,000000048390,2
11122  2000700000000219,311,11122  2311,000000048391,2
11122  2000700000000219,313,11122  2313,000000048392,2
11122  2000700000000219,329,11122  2329,000000048393,2
11122  2000700000000219,331B,11122  2331B,000000048394,2
11122  2000700000000219,331A,11122  2331A,000000048395,2
11122  2000700000000219,342,11122  2342,000000048396,2
11122  2000700000000219,344,11122  2344,000000048397,2
11122  2000700000000219,351,11122  2351,000000048398,2
11122  2000700000000219,352,11122  2352,000000048399,2
11122  2000700000000219,355,11122  2355,000000048400,2
11122  2000700000000219,359,11122  2359,000000048401,2
11122  2000700000000219,362,11122  2362,000000048402,2
11122  2000700000000219,363,11122  2363,000000048403,2
11122  2000700000000219,366,11122  2366,000000048404,2
11122  2000700000000219,378,11122  2378,000000048405,2
11122  2000700000000219,379,11122  2379,000000048406,2
11122  2000700000000219,380,11122  2380,000000048407,2
11122  2000700000000219,381,11122  2381,000000048408,2
11122  2000700000000219,389,11122  2389,000000048409,2
11122  2000700000000219,391,11122  2391,000000048410,2
11122  2000700000000219,397,11122  2397,000000048411,2
11122  2000700000000219,406,11122  2406,000000048412,2
11122  2000700000000219,407,11122  2407,000000048413,2
11122  2000700000000219,409,11122  2409,000000048414,2
11122  2000700000000219,410,11122  2410,000000048415,2
11122  2000700000000219,416,11122  2416,000000048416,2
11122  2000700000000219,418,11122  2418,000000048417,2
11122  2000700000000219,464,11122  2464,000000048418,2
11122  2000700000000219,466,11122  2466,000000048419,2
11122  2000700000000219,469B,11122  2469B,000000048420,2
11122  2000700000000219,476,11122  2476,000000048421,2
11122  2000700000000219,491,11122  2491,000000048422,2
11122  2000700000000219,501,11122  2501,000000048423,2
11122  2000700000000219,514,11122  2514,000000048424,2
11122  2000700000000219,533,11122  2533,000000048425,2
11122  2000700000000219,543,11122  2543,000000048426,2
11122  2000700000000219,547,11122  2547,000000048427,2
11122  2000700000000219,552,11122  2552,000000048428,2
11122  2000700000000219,559,11122  2559,000000048429,2
11122  2000700000000219,562,11122  2562,000000048430,2
11122  2000700000000219,569,11122  2569,000000048431,2
11122  2000700000000219,575,11122  2575,000000048432,2
11122  2000700000000219,591,11122  2591,000000048433,2
11122  2000700000000219,622,11122  2622,000000048434,2
11122  2000700000000219,625,11122  2625,000000048435,2
11122  2000700000000219,633,11122  2633,000000048436,2
11122  2000700000000219,635,11122  2635,000000048437,2
11122  2000700000000219,651,11122  2651,000000048438,2
11122  2000700000000219,653,11122  2653,000000048439,2
11122  2000700000000219,654,11122  2654,000000048440,2
11122  2000700000000219,655,11122  2655,000000048441,2
11122  2000700000000219,657,11122  2657,000000048442,2
11122  2000700000000219,663,11122  2663,000000048443,2
11122  2000700000000219,664,11122  2664,000000048444,2
11122  2000700000000219,674,11122  2674,000000048445,2
11122  2000700000000219,677,11122  2677,000000048446,2
11122  2000700000000219,678,11122  2678,000000048447,2
11122  2000700000000219,686,11122  2686,000000048448,2
11122  2000700000000219,701,11122  2701,000000048449,2
11122  2000700000000219,702,11122  2702,000000048450,2
11122  2000700000000219,708,11122  2708,000000048451,2
11122  2000700000000219,711,11122  2711,000000048452,2
11122  2000700000000219,726,11122  2726,000000048453,2
11122  2000700000000219,730,11122  2730,000000048454,2
11122  2000700000000219,731,11122  2731,000000048455,2
11122  2000700000000219,737,11122  2737,000000048456,2
11122  2000700000000219,740,11122  2740,000000048457,2
11122  2000700000000219,742,11122  2742,000000048458,2
11122  2000700000000219,743,11122  2743,000000048459,2
11122  2000700000000219,757,11122  2757,000000048460,2
11122  2000700000000219,782,11122  2782,000000048461,2
11122  2000700000000219,789,11122  2789,000000048462,2
11122  2000700000000219,803,11122  2803,000000048463,2
11122  2000700000000219,840,11122  2840,000000048464,2
11122  2000700000000219,850,11122  2850,000000048465,2
11122  2000700000000219,851,11122  2851,000000048466,2
11122  2000700000000219,893,11122  2893,000000048467,2
11122  2000700000000219,902,11122  2902,000000048468,2
11122  2000700000000219,903,11122  2903,000000048469,2
11122  2000700000000219,908,11122  2908,000000048470,2
11122  2000700000000219,940,11122  2940,000000048471,2
11122  2000700000000219,950,11122  2950,000000048472,2
11122  2000700000000219,967,11122  2967,000000048473,2
11122  2000700000000219,969,11122  2969,000000048474,2
11122  2000700000000219,971,11122  2971,000000048475,2
11153  1000470000000004,10,11153  110,000000048497,1
11153  1000470000000004,20,11153  120,000000048498,1
11 39  1000380000000073,4,11 39  14,000000052561,1
11 39  1000380000000073,10,11 39  110,000000052562,1
11 39  1000380000000073,13,11 39  113,000000052563,1
11 39  1000380000000073,19,11 39  119,000000052564,1
11 39  1000380000000073,20,11 39  120,000000052565,1
11 39  1000380000000073,26,11 39  126,000000052566,1
11 39  1000380000000073,29,11 39  129,000000052567,1
11 39  1000380000000073,95,11 39  195,000000052568,1
11 39  1000380000000073,97,11 39  197,000000052569,1
11 39  1000380000000073,107,11 39  1107,000000052570,1
11 39  1000380000000073,123,11 39  1123,000000052571,1
11 39  1000380000000073,131,11 39  1131,000000052572,1
11 39  1000380000000073,152,11 39  1152,000000052573,1
11 39  1000380000000073,218,11 39  1218,000000052574,1
11 39  1000380000000073,222,11 39  1222,000000052575,1
11 39  1000380000000073,223,11 39  1223,000000052576,1
11 39  1000380000000073,224,11 39  1224,000000052577,1
11 39  1000380000000073,269,11 39  1269,000000052578,1
11 29  1000380000000041,10,11 29  110,000000052607,1
11 29  1000380000000041,52,11 29  152,000000052608,1
11 29  1000380000000041,92,11 29  192,000000052609,1
11 8   1000380000000051,9,11 8   19,000000052637,1
11 8   1000380000000051,28,11 8   128,000000052638,1
11 8   1000380000000051,33,11 8   133,000000052639,1
11 8   1000380000000051,49,11 8   149,000000052640,1
11 8   1000380000000051,68,11 8   168,000000052641,1
11 8   1000380000000051,75,11 8   175,000000052642,1
11 8   1000380000000051,79,11 8   179,000000052643,1
11 8   1000380000000051,125A,11 8   1125A,000000052644,1
11 8   1000380000000051,125B,11 8   1125B,000000052645,1
11 8   1000380000000051,141,11 8   1141,000000052646,1
11 14  1000500000000080,8,11 14  18,000000052680,1
11 14  1000500000000080,17,11 14  117,000000052681,1
11 14  1000500000000080,18,11 14  118,000000052682,1
11 14  1000500000000080,43,11 14  143,000000052683,1
11 14  1000500000000080,44,11 14  144,000000052684,1
11 14  1000500000000080,82,11 14  182,000000052685,1
11 14  1000500000000080,104,11 14  1104,000000052686,1
11 14  1000500000000080,107,11 14  1107,000000052687,1
11 14  1000500000000080,116,11 14  1116,000000052688,1
11 14  1000500000000080,137,11 14  1137,000000052689,1
11 14  1000500000000080,139,11 14  1139,000000052690,1
11 14  1000500000000080,174,11 14  1174,000000052691,1
11 14  1000500000000080,187,11 14  1187,000000052692,1
11 14  1000500000000080,190,11 14  1190,000000052693,1
11 14  1000500000000080,265,11 14  1265,000000052694,1
11 14  1000500000000080,275,11 14  1275,000000052695,1
11 36  1000110000000031,10,11 36  110,000000052712,1
11 36  1000110000000031,68,11 36  168,000000052713,1
11 42  1000110000000053,4,11 42  14,000000052726,1
11 42  1000110000000053,7,11 42  17,000000052727,1
11 42  1000110000000053,26,11 42  126,000000052728,1
11 42  1000110000000053,37,11 42  137,000000052729,1
11 42  1000110000000053,57,11 42  157,000000052730,1
11 42  1000110000000053,58,11 42  158,000000052731,1
11 42  1000110000000053,73,11 42  173,000000052732,1
11 42  1000110000000053,82,11 42  182,000000052733,1
11 42  1000110000000053,89,11 42  189,000000052734,1
11 42  1000110000000053,102,11 42  1102,000000052735,1
11 42  1000110000000053,105,11 42  1105,000000052736,1
11 42  1000110000000053,107,11 42  1107,000000052737,1
11 42  1000110000000053,110,11 42  1110,000000052738,1
11 42  1000110000000053,113,11 42  1113,000000052739,1
11 42  1000110000000053,118,11 42  1118,000000052740,1
11 42  1000110000000053,124,11 42  1124,000000052741,1
11 42  1000110000000053,125,11 42  1125,000000052742,1
11 42  1000110000000053,130,11 42  1130,000000052743,1
11 42  1000110000000053,139,11 42  1139,000000052744,1
11 42  1000110000000053,143,11 42  1143,000000052745,1
11 42  1000110000000053,144,11 42  1144,000000052746,1
11 42  1000110000000053,160,11 42  1160,000000052747,1
11 42  1000110000000053,165,11 42  1165,000000052748,1
11 42  1000110000000053,178,11 42  1178,000000052749,1
11 42  1000110000000053,4,11 42  14,000000052727,1
11 42  1000110000000053,7,11 42  17,000000052728,1
11 42  1000110000000053,26,11 42  126,000000052729,1
11 42  1000110000000053,28,11 42  128,000000052730,1
11 42  1000110000000053,37,11 42  137,000000052731,1
11 42  1000110000000053,57,11 42  157,000000052732,1
11 42  1000110000000053,58,11 42  158,000000052733,1
11 42  1000110000000053,73,11 42  173,000000052734,1
11 42  1000110000000053,82,11 42  182,000000052735,1
11 42  1000110000000053,89,11 42  189,000000052736,1
11 42  1000110000000053,102,11 42  1102,000000052737,1
11 42  1000110000000053,105,11 42  1105,000000052738,1
11 42  1000110000000053,107,11 42  1107,000000052739,1
11 42  1000110000000053,110,11 42  1110,000000052740,1
11 42  1000110000000053,113,11 42  1113,000000052741,1
11 42  1000110000000053,118,11 42  1118,000000052742,1
11 42  1000110000000053,124,11 42  1124,000000052743,1
11 42  1000110000000053,125,11 42  1125,000000052744,1
11 42  1000110000000053,130,11 42  1130,000000052745,1
11 42  1000110000000053,139,11 42  1139,000000052746,1
11 42  1000110000000053,143,11 42  1143,000000052747,1
11 42  1000110000000053,144,11 42  1144,000000052748,1
11 42  1000110000000053,160,11 42  1160,000000052749,1
11 42  1000110000000053,165,11 42  1165,000000052750,1
11 42  1000110000000053,178,11 42  1178,000000052751,1
11 44  1000110000000010,5,11 44  15,000000052756,1
11 44  1000110000000010,12,11 44  112,000000052757,1
11 44  1000110000000010,13,11 44  113,000000052758,1
11 44  1000110000000010,24,11 44  124,000000052759,1
11 45  1000110000000017,7,11 45  17,000000052809,1
11 45  1000110000000017,29,11 45  129,000000052810,1
11 45  1000110000000017,35,11 45  135,000000052811,1
11 23  1000110000000044,6,11 23  16,000000052825,1
11 23  1000110000000044,9,11 23  19,000000052826,1
11 23  1000110000000044,12,11 23  112,000000052827,1
11 23  1000110000000044,13,11 23  113,000000052828,1
11 23  1000110000000044,29,11 23  129,000000052829,1
11 23  1000110000000044,30,11 23  130,000000052830,1
11 23  1000110000000044,39,11 23  139,000000052831,1
11 23  1000110000000044,40,11 23  140,000000052832,1
11 23  1000110000000044,71,11 23  171,000000052833,1
11 23  1000110000000044,74,11 23  174,000000052834,1
11 23  1000110000000044,104,11 23  1104,000000052835,1
11 23  1000110000000044,112,11 23  1112,000000052836,1
11 23  1000110000000044,113,11 23  1113,000000052837,1
11 25  1000110000000024,25,11 25  125,000000052840,1
11 25  1000110000000024,30,11 25  130,000000052841,1
11 25  1000110000000024,47,11 25  147,000000052842,1
11 25  1000110000000024,56,11 25  156,000000052843,1
11 25  1000110000000024,57,11 25  157,000000052844,1
11 25  1000110000000024,68,11 25  168,000000052845,1
11 26  1000110000000064,18,11 26  118,000000052901,1
11 26  1000110000000064,37,11 26  137,000000052902,1
11 26  1000110000000064,63,11 26  163,000000052903,1
11 26  1000110000000064,78,11 26  178,000000052904,1
11 26  1000110000000064,105,11 26  1105,000000052905,1
11 26  1000110000000064,107,11 26  1107,000000052906,1
11 26  1000110000000064,108,11 26  1108,000000052907,1
11 26  1000110000000064,109,11 26  1109,000000052908,1
11 26  1000110000000064,117,11 26  1117,000000052909,1
11 26  1000110000000064,122,11 26  1122,000000052910,1
11 26  1000110000000064,123,11 26  1123,000000052911,1
11 26  1000110000000064,127,11 26  1127,000000052912,1
11 26  1000110000000064,182,11 26  1182,000000052913,1
11 26  1000110000000064,183,11 26  1183,000000052914,1
11 26  1000110000000064,185,11 26  1185,000000052915,1
11 26  1000110000000064,187,11 26  1187,000000052916,1
11 26  1000110000000064,188,11 26  1188,000000052917,1
11 26  1000110000000064,189,11 26  1189,000000052918,1
11 26  1000110000000064,192,11 26  1192,000000052919,1
11 26  1000110000000064,193,11 26  1193,000000052920,1
11 26  1000110000000064,225,11 26  1225,000000052921,1
11 26  1000110000000064,229,11 26  1229,000000052922,1
11 26  1000110000000064,230,11 26  1230,000000052923,1
11 26  1000110000000064,231,11 26  1231,000000052924,1
11 26  1000110000000064,232,11 26  1232,000000052925,1
11 26  1000110000000064,240,11 26  1240,000000052926,1
11 26  1000110000000064,241,11 26  1241,000000052927,1
11 22  1000110000000056,4,11 22  14,000000052939,1
11 22  1000110000000056,12,11 22  112,000000052940,1
11 22  1000110000000056,13,11 22  113,000000052941,1
11 22  1000110000000056,18,11 22  118,000000052942,1
11 22  1000110000000056,21,11 22  121,000000052943,1
11 22  1000110000000056,24,11 22  124,000000052944,1
11 22  1000110000000056,29,11 22  129,000000052945,1
11 22  1000110000000056,30,11 22  130,000000052946,1
11 22  1000110000000056,32,11 22  132,000000052947,1
11 22  1000110000000056,39,11 22  139,000000052948,1
11 22  1000110000000056,40,11 22  140,000000052949,1
11 22  1000110000000056,44,11 22  144,000000052950,1
11 22  1000110000000056,46,11 22  146,000000052951,1
11 22  1000110000000056,48,11 22  148,000000052952,1
11 22  1000110000000056,49,11 22  149,000000052953,1
11 22  1000110000000056,56,11 22  156,000000052954,1
11 22  1000110000000056,64,11 22  164,000000052955,1
11 22  1000110000000056,70,11 22  170,000000052956,1
11 22  1000110000000056,71,11 22  171,000000052957,1
11 22  1000110000000056,79,11 22  179,000000052958,1
11 22  1000110000000056,81,11 22  181,000000052959,1
11 22  1000110000000056,105,11 22  1105,000000052960,1
11 22  1000110000000056,107,11 22  1107,000000052961,1
11 22  1000110000000056,113,11 22  1113,000000052962,1
11 22  1000110000000056,126,11 22  1126,000000052963,1
11 22  1000110000000056,161,11 22  1161,000000052964,1
11 22  1000110000000056,163,11 22  1163,000000052965,1
11 22  1000110000000056,202,11 22  1202,000000052966,1
11 22  1000110000000056,204,11 22  1204,000000052967,1
11 7   1000370000000053,1,11 7   11,000000053026,1
11 7   1000370000000053,16,11 7   116,000000053027,1
11 7   1000370000000053,32,11 7   132,000000053028,1
11 7   1000370000000053,33,11 7   133,000000053029,1
11 7   1000370000000053,34,11 7   134,000000053030,1
11 7   1000370000000053,53A,11 7   153A,000000053031,1
11 7   1000370000000053,60,11 7   160,000000053032,1
11 7   1000370000000053,68,11 7   168,000000053033,1
11 7   1000370000000053,75,11 7   175,000000053034,1
11 7   1000370000000053,78,11 7   178,000000053035,1
11 7   1000370000000053,90,11 7   190,000000053036,1
11 7   1000370000000053,95,11 7   195,000000053037,1
11 7   1000370000000053,98,11 7   198,000000053038,1
11 7   1000370000000053,100,11 7   1100,000000053039,1
11 7   1000370000000053,118,11 7   1118,000000053040,1
11 7   1000370000000053,122,11 7   1122,000000053041,1
11 7   1000370000000053,123,11 7   1123,000000053042,1
11 7   1000370000000053,129,11 7   1129,000000053043,1
11 83  1000370000000020,10,11 83  110,000000053047,1
11 83  1000370000000020,11,11 83  111,000000053048,1
11 83  1000370000000020,12,11 83  112,000000053049,1
11 81  1000370000000064,15,11 81  115,000000053060,1
11 81  1000370000000064,25,11 81  125,000000053061,1
11 81  1000370000000064,26,11 81  126,000000053062,1
11 81  1000370000000064,27A,11 81  127A,000000053063,1
11 81  1000370000000064,75,11 81  175,000000053064,1
11 81  1000370000000064,81,11 81  181,000000053065,1
11 81  1000370000000064,91A,11 81  191A,000000053066,1
11 81  1000370000000064,92,11 81  192,000000053067,1
11 81  1000370000000064,98,11 81  198,000000053068,1
11 81  1000370000000064,102,11 81  1102,000000053069,1
11 81  1000370000000064,107,11 81  1107,000000053070,1
11 81  1000370000000064,120,11 81  1120,000000053071,1
11 81  1000370000000064,125,11 81  1125,000000053072,1
11 81  1000370000000064,129A,11 81  1129A,000000053073,1
11 81  1000370000000064,135,11 81  1135,000000053074,1
11 81  1000370000000064,152,11 81  1152,000000053075,1
11 81  1000370000000064,170,11 81  1170,000000053076,1
11 81  1000370000000064,174,11 81  1174,000000053077,1
11 27  1000110000000070,13,11 27  113,000000053105,1
11 27  1000110000000070,14,11 27  114,000000053106,1
11 27  1000110000000070,16,11 27  116,000000053107,1
11 27  1000110000000070,18,11 27  118,000000053108,1
11 27  1000110000000070,75,11 27  175,000000053109,1
11 27  1000110000000070,103,11 27  1103,000000053110,1
11 27  1000110000000070,111,11 27  1111,000000053111,1
11 27  1000110000000070,112,11 27  1112,000000053112,1
11 27  1000110000000070,118,11 27  1118,000000053113,1
11 27  1000110000000070,121,11 27  1121,000000053114,1
11 27  1000110000000070,132,11 27  1132,000000053115,1
11 27  1000110000000070,133,11 27  1133,000000053116,1
11 27  1000110000000070,142,11 27  1142,000000053117,1
